"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000102531",1651.68741121561,-0.313777330544477,0.053410603695147,-5.87481340475819,4.23319895723414e-09,1.6387939645841e-08,"FNDC3A","22862","Hs.508010"
"ENSG00000118263",992.904516379362,0.417257925438371,0.071041537226131,5.87343604503102,4.26853752420817e-09,1.65204059957406e-08,"KLF7","8609","Hs.59908"
"ENSG00000122643",302.194694463132,0.627384499579613,0.106827175343429,5.87289233814048,4.2825661663186e-09,1.6570349214808e-08,"NT5C3A","51251","Hs.487933"
"ENSG00000174132",253.443553418305,0.711320127316575,0.121201343668151,5.86891288321166,4.38661836593185e-09,1.69684990753553e-08,"FAM174A","345757","Hs.356108"
"ENSG00000164751",329.648610332082,-0.61157330110576,0.104244390164416,-5.86672625875769,4.44483591823552e-09,1.71891870278024e-08,"PEX2","5828","Hs.437966"
"ENSG00000185813",724.757287499043,0.432149120597317,0.0736662067433002,5.86631428034836,4.45588845914971e-09,1.72274092631029e-08,"PCYT2","5833","Hs.569843"
"ENSG00000198538",170.066469655789,0.846004173777302,0.144233617162278,5.86551311977056,4.47745859436782e-09,1.73062640345641e-08,"ZNF28","7576","Hs.732407"
"ENSG00000114316",810.995622258027,-0.410484841423517,0.0699863286702001,-5.86521466725115,4.48551996329247e-09,1.73328770894086e-08,"USP4","7375","Hs.77500"
"ENSG00000142188",456.473245519271,0.540015754870255,0.0920777830007771,5.86477798738592,4.49734038706765e-09,1.73739980667374e-08,"TMEM50B","757","Hs.433668"
"ENSG00000143621",2696.97762317333,-0.277663963731424,0.0473570420810907,-5.86320326459522,4.54021861346537e-09,1.75350476743324e-08,"ILF2","3608","Hs.75117"
"ENSG00000197006",1700.62581567139,0.325326049588638,0.055524025957181,5.85919417730124,4.65118587379263e-09,1.79589146994907e-08,"METTL9","51108","Hs.279583"
"ENSG00000152234",7197.11797759953,-0.221712299723188,0.0378507068832281,-5.85754713662773,4.69753511957993e-09,1.81331253515896e-08,"ATP5F1A","498","Hs.298280"
"ENSG00000183828",121.790967362126,1.12831599159512,0.192752100438416,5.85371567432342,4.80710163377184e-09,1.8551208137871e-08,"NUDT14","256281","Hs.526432"
"ENSG00000183354",454.948790118954,0.515528972225721,0.0880900848658479,5.85229283194378,4.84841989004567e-09,1.87057623925374e-08,"KIAA2026","158358","Hs.535060"
"ENSG00000004487",1927.73977961996,0.294824357005723,0.0503872123412458,5.85117420287184,4.88114646805079e-09,1.88270967406785e-08,"KDM1A","23028","Hs.591518"
"ENSG00000083535",318.867928153435,0.620975563408178,0.106139106236038,5.85058217870443,4.89855358854496e-09,1.88892942930339e-08,"PIBF1","10464","Hs.441926"
"ENSG00000143669",329.170859118795,0.611643642631149,0.104568715322513,5.84920299292867,4.93933999260179e-09,1.90415884935823e-08,"LYST","1130","Hs.532411"
"ENSG00000010404",1253.5530228553,0.344685837534507,0.0589497356204941,5.84711422208102,5.00174070877434e-09,1.92735749447262e-08,"IDS","3423","Hs.6795"
"ENSG00000144228",397.418656037794,0.579153391165351,0.0990496609410896,5.84710119815358,5.00213218642813e-09,1.92735749447262e-08,"SPOPL","339745","Hs.333297"
"ENSG00000068097",308.44126333323,-0.632267827380179,0.108160726389195,-5.84563222241213,5.04647900605641e-09,1.94393642423574e-08,"HEATR6","63897","Hs.221899"
"ENSG00000198146",434.117326003346,-0.532130116242821,0.0911107629854712,-5.84047481116667,5.20522553474161e-09,2.00456268437475e-08,"ZNF770","54989","Hs.744990"
"ENSG00000221963",352.543637401409,-0.599771521910905,0.102695364906596,-5.84029787962106,5.21075685109919e-09,2.00616861210815e-08,"APOL6","80830","Hs.257352"
"ENSG00000171490",1783.84791517439,-0.320012031836848,0.0548068627322929,-5.83890439779347,5.2545208685277e-09,2.0224896463923e-08,"RSL1D1","26156","Hs.401842"
"ENSG00000133424",473.529412230457,0.519721882307385,0.0890228496546759,5.83807285796188,5.2808065571035e-09,2.03207642398411e-08,"LARGE1","9215","Hs.474667"
"ENSG00000166997",303.824424825572,0.636475215776276,0.109056491164701,5.83619745123695,5.34056027901526e-09,2.05453347408319e-08,"CNPY4","245812","Hs.632293"
"ENSG00000149403",42.4003757772713,1.78154187489912,0.305286060129061,5.83564763535541,5.35820271468181e-09,2.06078266202976e-08,"GRIK4","2900","Hs.538738"
"ENSG00000138678",113.438987190598,1.06728555649402,0.182906566450672,5.83514073444625,5.37451832685815e-09,2.06651842163411e-08,"GPAT3","84803","Hs.99196"
"ENSG00000187535",293.732876948925,0.675843642851595,0.115825702978778,5.83500574976374,5.37887121980425e-09,2.06765268746675e-08,"IFT140","9742","Hs.389438"
"ENSG00000100749",154.066552324779,-0.856550124452849,0.146826750478354,-5.83374706354428,5.4196259182408e-09,2.08277566578964e-08,"VRK1","7443","Hs.422662"
"ENSG00000184216",2878.7870346799,-0.280937400615961,0.0481626374182413,-5.83309834501624,5.44074777738611e-09,2.09034777745351e-08,"IRAK1","3654","Hs.522819"
"ENSG00000205981",139.936244452651,-0.906408401944989,0.155398404433635,-5.83280378745514,5.45036479975609e-09,2.09349690953363e-08,"DNAJC19","131118","Hs.230601"
"ENSG00000054148",922.388939693638,0.385677925043185,0.0661272112975187,5.83236337168292,5.46477480946044e-09,2.09848491771308e-08,"PHPT1","29085","Hs.409834"
"ENSG00000135541",521.578860889824,0.506117917838634,0.0867962040646142,5.83110659380751,5.50609955169253e-09,2.11380294849816e-08,"AHI1","54806","Hs.386684"
"ENSG00000142856",53.5037336894488,-1.50152367530887,0.257509429657566,-5.83094637468453,5.51138959645496e-09,2.11528280918107e-08,"ITGB3BP","23421","Hs.166539"
"ENSG00000198918",1517.68832493632,-0.373808090267786,0.0641117683734301,-5.83056901644759,5.52386859001898e-09,2.11952031449361e-08,"RPL39","6170","Hs.300141"
"ENSG00000165732",3052.90526790623,-0.278824217807262,0.0478383734489584,-5.8284635890632,5.59399986858671e-09,2.1458711624995e-08,"DDX21","9188","Hs.223141"
"ENSG00000138463",306.473965036804,0.620676152541268,0.1064920692516,5.82837911689787,5.59683161479731e-09,2.14639875979398e-08,"DIRC2","84925","Hs.477346"
"ENSG00000158352",53.2224700600599,-1.55890080004462,0.267604993535958,-5.82538008520066,5.69827626787634e-09,2.18473453787621e-08,"SHROOM4","57477","Hs.420541"
"ENSG00000120327",66.0425872034514,1.34358090331449,0.230791319442332,5.82162668232507,5.82776072295862e-09,2.23379811534367e-08,"PCDHB14","56122","Hs.658497"
"ENSG00000124201",2214.75438779659,0.297949777060818,0.0512108254906155,5.81810143082772,5.95197827334605e-09,2.28081788332226e-08,"ZNFX1","57169","Hs.371794"
"ENSG00000162415",21.4798159246607,2.82989198170781,0.486504417846006,5.81678578426303,5.99899389952994e-09,2.29823686226338e-08,"ZSWIM5","57643","Hs.656613"
"ENSG00000186854",267.044104698602,-0.676423708049139,0.116330494711734,-5.81467232409966,6.07527726268751e-09,2.32685645263744e-08,"TRABD2A","129293","Hs.469134"
"ENSG00000163735",26.7226430125158,2.59935693118384,0.447158248876739,5.81305821308993,6.13417176288937e-09,2.3488028953355e-08,"CXCL5","6374","Hs.89714"
"ENSG00000141401",67.2112451162687,-1.31516218102901,0.226267268230338,-5.81242789253189,6.15732089665196e-09,2.35705442532095e-08,"IMPA2","3613","Hs.743311"
"ENSG00000022277",1427.52947617686,-0.335211772701384,0.0576876964398762,-5.81080184144207,6.21743225684236e-09,2.3790199954924e-08,"RTF2","51507","Hs.517134"
"ENSG00000152443",253.26604442624,0.68120313528329,0.117230758224101,5.8107884449667,6.21792985658619e-09,2.3790199954924e-08,"ZNF776","284309","Hs.720254"
"ENSG00000115289",134.309723572514,0.94753768625757,0.163069882678389,5.81062346212837,6.2240611692308e-09,2.38074782019526e-08,"PCGF1","84759","Hs.316750"
"ENSG00000105193",4263.81025837559,-0.249198208244426,0.042895118209348,-5.80947713043296,6.2668253591878e-09,2.39648344949948e-08,"RPS16","6217","Hs.397609"
"ENSG00000198087",848.340558626582,-0.405008369582529,0.0697791962369348,-5.80414208566298,6.46963983549639e-09,2.47339953036435e-08,"CD2AP","23607","Hs.485518"
"ENSG00000114019",3699.9366255573,-0.643515728657732,0.110892359588155,-5.80306642448313,6.51129812634081e-09,2.48868028490692e-08,"AMOTL2","51421","Hs.426312"
"ENSG00000121691",668.284737152507,-0.439540926299091,0.0757777708040676,-5.80039398936102,6.61592888767495e-09,2.52801555474601e-08,"CAT","847","Hs.502302"
"ENSG00000165055",325.440815760868,-0.603194117694974,0.104097559500331,-5.79450777319193,6.85218503263746e-09,2.61761283076752e-08,"METTL2B","55798","Hs.433213"
"ENSG00000151208",2082.58701912031,0.302994478000178,0.0522975768418372,5.79366189214694,6.8868035732101e-09,2.63015576734829e-08,"DLG5","9231","Hs.652690"
"ENSG00000171522",185.790834791079,-0.780417946347584,0.13470448828533,-5.79355562892981,6.89116451125524e-09,2.63113944473782e-08,"PTGER4","5734","Hs.199248"
"ENSG00000009844",1045.72511756505,-0.370499961108077,0.0639595674559221,-5.79272149336231,6.9254900241915e-09,2.64356052775277e-08,"VTA1","51534","Hs.431367"
"ENSG00000011485",793.081927151227,-0.418501448548291,0.0722702990643216,-5.79078063833413,7.00600297089232e-09,2.673601030166e-08,"PPP5C","5536","Hs.654604"
"ENSG00000105889",54.8359044469234,-1.48000651526135,0.255596538296137,-5.79040125162648,7.02184717363834e-09,2.67895375731509e-08,"STEAP1B","256227","Hs.729825"
"ENSG00000111817",1795.14932236047,-0.312561912676881,0.0539862179553245,-5.78966122308359,7.05285308389111e-09,2.69008666538269e-08,"DSE","29940","Hs.458358"
"ENSG00000058729",441.877555031986,-0.523025808593231,0.0903753325571471,-5.78726289347268,7.15425665154121e-09,2.72805781449973e-08,"RIOK2","55781","Hs.27021"
"ENSG00000196814",181.95116452112,0.794808783172884,0.137350541872341,5.78671749188737,7.17751383941247e-09,2.73621828673722e-08,"MVB12B","89853","Hs.162659"
"ENSG00000162105",277.413944602136,0.699809222481857,0.120952485572403,5.78581927580933,7.21597619757752e-09,2.75016956813803e-08,"SHANK2","22941","Hs.268726"
"ENSG00000166912",324.61251197091,-0.598085330905559,0.103403649655881,-5.78398666677568,7.29507268655421e-09,2.77959620616432e-08,"MTMR10","54893","Hs.30141"
"ENSG00000166750",2431.26599628203,0.337850408172927,0.0584188531289113,5.78324273890488,7.32742108525229e-09,2.79120010220854e-08,"SLFN5","162394","Hs.585792"
"ENSG00000187954",601.002121050559,0.475862336979106,0.0823427456159064,5.77904384192871,7.51263497081686e-09,2.86101328681909e-08,"CYHR1","50626","Hs.459379"
"ENSG00000074855",240.786782898579,0.746573869905526,0.129188852241118,5.77893414914874,7.51753404313918e-09,2.862139414306e-08,"ANO8","57719","Hs.590990"
"ENSG00000205302",619.192285989274,-0.463325068797953,0.0801932853309164,-5.77760428302755,7.57717589741707e-09,2.88410171425963e-08,"SNX2","6643","Hs.125352"
"ENSG00000143947",5377.26859205539,-0.241095128544134,0.0417324298670287,-5.77716488860895,7.59698280207701e-09,2.89089420441547e-08,"RPS27A","6233","Hs.311640"
"ENSG00000117425",35.5917710742598,1.90167627388235,0.329240524841522,5.77594837329853,7.65208357224668e-09,2.91111016230696e-08,"PTCH2","8643","Hs.591497"
"ENSG00000162892",25.2789285099654,7.0520980863162,1.22109331214002,5.77523274937694,7.68467833127515e-09,2.92275585151828e-08,"IL24","11009","Hs.58831"
"ENSG00000105221",1800.96472659853,-0.301311896987175,0.0521972565740126,-5.77256194604659,7.80752268099979e-09,2.96871179753805e-08,"AKT2","208","Hs.631535"
"ENSG00000163281",392.28078977301,0.550916883187734,0.0954533150172044,5.77158460225753,7.85295137913839e-09,2.98521530631265e-08,"GNPDA2","132789","Hs.21398"
"ENSG00000158773",457.407359707371,0.511229132606936,0.0885830918859046,5.77118185562321,7.87174645477514e-09,2.99158842832584e-08,"USF1","7391","Hs.414880"
"ENSG00000157837",676.156466900551,0.435136848345369,0.0754094534444103,5.77032226690437,7.91200750735629e-09,3.00611411815976e-08,"SPPL3","121665","Hs.507087"
"ENSG00000164687",171.360731155335,-0.817840101110928,0.141800223815339,-5.76755155320467,8.04314852490811e-09,3.05515265361071e-08,"FABP5","2171","Hs.408061"
"ENSG00000087253",469.889465935335,-0.502829777568525,0.087195259000983,-5.76671006347783,8.08339389957975e-09,3.06964852594709e-08,"LPCAT2","54947","Hs.460857"
"ENSG00000187801",170.108320843152,0.840971003589301,0.145876520787461,5.76495106306093,8.16815386300597e-09,3.1010368787476e-08,"ZFP69B","65243","Hs.133034"
"ENSG00000165633",151.654808901544,-0.922078215898596,0.159979149127375,-5.76373996816573,8.22701385841002e-09,3.12257868259714e-08,"VSTM4","196740","Hs.522928"
"ENSG00000129353",2634.2642271572,0.287997518502651,0.0499752670576368,5.76280099054802,8.27293238762953e-09,3.13919870053769e-08,"SLC44A2","57153","Hs.534560"
"ENSG00000165757",3345.40413716476,-0.321891805445264,0.0558708815153445,-5.76135182969789,8.34428969031269e-09,3.16546052653355e-08,"JCAD","57608","Hs.533953"
"ENSG00000174606",392.982178021712,0.580137143448455,0.100710693344071,5.76043242465285,8.3898714695806e-09,3.18193324031598e-08,"ANGEL2","90806","Hs.157078"
"ENSG00000183751",587.077579866545,-0.462710573417622,0.0803348619427082,-5.75977305777422,8.42271018256724e-09,3.19356580063483e-08,"TBL3","10607","Hs.513267"
"ENSG00000078668",1063.81474040804,-0.356995459324982,0.06198385868902,-5.75949072670787,8.43680940883997e-09,3.19808891634474e-08,"VDAC3","7419","Hs.699301"
"ENSG00000087008",349.611227328824,-0.586785358200802,0.101929014474467,-5.75680399958922,8.57213415222775e-09,3.24855009348245e-08,"ACOX3","8310","Hs.479122"
"ENSG00000099330",92.3022096100173,1.10484264646169,0.191936419051362,5.75629498519525,8.59800883051498e-09,3.25751810139151e-08,"OCEL1","79629","Hs.422676"
"ENSG00000171345",25.4268475789177,-2.3748929725176,0.412603277071118,-5.75587520626564,8.61940452781838e-09,3.26478498923123e-08,"KRT19","3880","Hs.654568"
"ENSG00000065135",2407.61543466983,-0.284962014476076,0.0495191649625099,-5.75458036685021,8.68572774202046e-09,3.28906103447836e-08,"GNAI3","2773","Hs.73799"
"ENSG00000256087",221.068453258992,0.769902978685172,0.133819123610574,5.75331057260291,8.75124982853076e-09,3.31302131962205e-08,"ZNF432","9668","Hs.655934"
"ENSG00000262576",271.416268576824,0.654022059155439,0.113703869077294,5.75197717072274,8.82057129266238e-09,3.33840728585666e-08,"PCDHGA4","56111","Hs.368160"
"ENSG00000130758",351.830043776068,0.577531247629628,0.100442731557443,5.74985604905955,8.93194648414822e-09,3.3793558889177e-08,"MAP3K10","4294","Hs.466743"
"ENSG00000180758",131.906748861367,-0.909413829377721,0.158163616948432,-5.74982949254523,8.93334953400960e-09,3.3793558889177e-08,"GPR157","80045","Hs.632367"
"ENSG00000124459",305.709980696443,0.634238322892456,0.110355943820788,5.74720582266439,9.07302618299868e-09,3.43131280177148e-08,"ZNF45","7596","Hs.381285"
"ENSG00000196967",92.5916239631029,1.13118665475145,0.196875841936291,5.74568542095432,9.15493720079342e-09,3.46073166134185e-08,"ZNF585A","199704","Hs.659236"
"ENSG00000180488",744.395526321,0.412409751233052,0.071777426488454,5.74567480904866,9.15551143138274e-09,3.46073166134185e-08,"MIGA1","374986","Hs.437755"
"ENSG00000115446",386.037639303809,0.569095581424143,0.0990729563068707,5.74420712410573,9.23526889242805e-09,3.48998443427191e-08,"UNC50","25972","Hs.13370"
"ENSG00000186222",262.43997672482,0.651176871027927,0.113380639612632,5.74328098035687,9.28594486775285e-09,3.50823520791955e-08,"BLOC1S4","55330","Hs.7570"
"ENSG00000174231",6503.34835329373,-0.242934791351512,0.0422997589078557,-5.7431720091056,9.29192521140917e-09,3.50959491967577e-08,"PRPF8","10594","Hs.181368"
"ENSG00000093183",614.378162869774,-0.449875546696924,0.0783551718090928,-5.74149142054102,9.38463143003864e-09,3.5437022294622e-08,"SEC22C","9117","Hs.445892"
"ENSG00000134780",114.75348641857,-0.983217663982473,0.171268810804167,-5.74078642436951,9.42378823308398e-09,3.55757661319651e-08,"DAGLA","747","Hs.241564"
"ENSG00000125686",1107.98625705387,-0.383791979615037,0.0668821900747083,-5.73832853239907,9.56155009564828e-09,3.6086587787366e-08,"MED1","5469","Hs.643754"
"ENSG00000128564",65.8004468107249,1.6585241905081,0.28903440941236,5.73815482343457,9.5713599924066e-09,3.61143634326904e-08,"VGF","7425","Hs.587325"
"ENSG00000197530",749.024212554717,0.419464859464615,0.0731092057622745,5.73751082495093,9.6078140717841e-09,3.62426321448564e-08,"MIB2","142678","Hs.135805"
"ENSG00000187955",200.319604298994,0.773247652918138,0.134871209354904,5.73322992072675,9.85359151798937e-09,3.71602435496743e-08,"COL14A1","7373","Hs.409662"
"ENSG00000173020",969.63887025139,0.460695271870698,0.0803874966662635,5.73093193563819,9.98803424685371e-09,3.76576231082451e-08,"GRK2","156","Hs.83636"
"ENSG00000067334",739.332276382936,-0.421778420233456,0.0736157097230827,-5.72946211915967,1.00749583979567e-08,3.79756360278992e-08,"DNTTIP2","30836","Hs.85769"
"ENSG00000198513",160.75712509877,-0.826029937046338,0.144173462960867,-5.72941732883635,1.00776187848248e-08,3.79759513297743e-08,"ATL1","51062","Hs.584905"
"ENSG00000188641",267.07046453428,-0.713082077396501,0.12455412300912,-5.72507806380916,1.0338619026067e-08,3.89495314944212e-08,"DPYD","1806","Hs.335034"
"ENSG00000079134",147.341104836657,-0.877754506759714,0.153453119299133,-5.72001736275343,1.06513168229922e-08,4.01173287342853e-08,"THOC1","9984","Hs.712543"
"ENSG00000017797",2070.91960333359,0.290900972379098,0.0508578674664259,5.71988144353747,1.06598406835161e-08,4.01391752666479e-08,"RALBP1","10928","Hs.528993"
"ENSG00000112769",3051.51457285542,0.317503443965404,0.0555265889867361,5.71804336911903,1.07757643534967e-08,4.05653167412091e-08,"LAMA4","3910","Hs.654572"
"ENSG00000168066",2644.44124843009,-0.270903918179221,0.0473958842646157,-5.71576883483677,1.0920911632603e-08,4.11012246275031e-08,"SF1","7536","Hs.502829"
"ENSG00000125534",1942.22520337489,-0.357033403573795,0.0624758423807729,-5.71474333067454,1.09869730042445e-08,4.13392923504101e-08,"PPDPF","79144","Hs.79625"
"ENSG00000169116",30.6343106330526,2.09558472594512,0.366974548379421,5.710436146592,1.1268701132379e-08,4.23884934377239e-08,"PARM1","25849","Hs.105460"
"ENSG00000097021",1264.85337440718,-0.361761011735848,0.0633573712062046,-5.7098488281411,1.13076567592208e-08,4.25241758911448e-08,"ACOT7","11332","Hs.126137"
"ENSG00000112031",475.499551012602,0.533422534883397,0.093426695364457,5.70953015947443,1.13288481325773e-08,4.25930009637564e-08,"MTRF1L","54516","Hs.225836"
"ENSG00000168781",109.750028182242,-1.01265082960286,0.177400119328417,-5.70828719527614,1.14118743461496e-08,4.28942117096538e-08,"PPIP5K1","9677","Hs.156814"
"ENSG00000164609",681.293114688707,0.423663998622545,0.074222250330679,5.70804572395762,1.14280723468136e-08,4.29441433573022e-08,"SLU7","10569","Hs.435342"
"ENSG00000137343",134.685194496035,0.909177498565786,0.159293457805664,5.70756333053533,1.14604984340619e-08,4.30550155292389e-08,"ATAT1","79969","Hs.654798"
"ENSG00000135924",984.278345344662,-0.383270167703723,0.0672051675477658,-5.70298656619397,1.17726263763189e-08,4.42163525826168e-08,"DNAJB2","3300","Hs.77768"
"ENSG00000011304",4308.87052130547,-0.256104556084469,0.0449166002495821,-5.70177962404559,1.18563046965501e-08,4.45192913675808e-08,"PTBP1","5725","Hs.172550"
"ENSG00000165895",199.311385004968,0.740067925240477,0.129810680401044,5.70113278009229,1.19013885165103e-08,4.46771940795538e-08,"ARHGAP42","143872","Hs.44004"
"ENSG00000176022",903.070312267806,0.425079342747302,0.0745779843229784,5.69979661700684,1.19950446644801e-08,4.50173079361109e-08,"B3GALT6","126792","Hs.284284"
"ENSG00000161203",11153.8572137848,-0.207806831258115,0.0364883019718624,-5.69516310784656,1.232540326599e-08,4.62453649017719e-08,"AP2M1","1173","Hs.518460"
"ENSG00000137692",566.788357931561,-0.467206141833566,0.0820683242360088,-5.69289243058008,1.24905085340516e-08,4.68529179880001e-08,"DCUN1D5","84259","Hs.503716"
"ENSG00000126705",589.898234907091,-0.460256126320856,0.0808544792739872,-5.69240109457896,1.25265162826171e-08,4.69760297641758e-08,"AHDC1","27245","Hs.469280"
"ENSG00000099331",3796.54887577163,-0.262470180152442,0.0461184086536464,-5.69122369602166,1.26132133031939e-08,4.7289121766083e-08,"MYO9B","4650","Hs.123198"
"ENSG00000162599",31.0763295811351,-2.06564101994385,0.363228524589481,-5.68689097938667,1.29372987045507e-08,4.84918383285017e-08,"NFIA","4774","Hs.740757"
"ENSG00000164379",17.6911305914125,3.76917117944768,0.662801914057478,5.68672343803886,1.29499918396101e-08,4.85237425763159e-08,"FOXQ1","94234","Hs.591352"
"ENSG00000204138",573.4270993758,-0.495412851676027,0.087117936955801,-5.68669173062918,1.29523953925381e-08,4.85237425763159e-08,"PHACTR4","65979","Hs.225641"
"ENSG00000150540",69.8949564167546,-1.24910971879285,0.219686734782039,-5.68586774268435,1.30150092970173e-08,4.87459230036698e-08,"HNMT","3176","Hs.42151"
"ENSG00000138069",3689.17420722248,-0.266917268780038,0.0469546292889024,-5.68457834344192,1.31135798470442e-08,4.91026269780837e-08,"RAB1A","5861","Hs.310645"
"ENSG00000179909",151.937956963349,0.860550082958654,0.15142146653171,5.68314455453012,1.32240402606892e-08,4.95036589692753e-08,"ZNF154","7710","Hs.646378"
"ENSG00000133313",1085.5051123358,-0.356488703078095,0.062747013047454,-5.68136530751656,1.33623724981392e-08,5.00087978358497e-08,"CNDP2","55748","Hs.149185"
"ENSG00000136238",4645.80436230466,-0.231915520767912,0.0408217333492384,-5.68117768992871,1.33770409948638e-08,5.00509850678605e-08,"RAC1","5879","Hs.413812"
"ENSG00000111641",649.605723386615,-0.440038774913117,0.0774590252557601,-5.6809232166318,1.33969614693231e-08,5.01127964809351e-08,"NOP2","4839","Hs.534334"
"ENSG00000121864",298.806450867711,-0.617902793771571,0.108783862446516,-5.68009610869779,1.34619077373315e-08,5.03429576840373e-08,"ZNF639","51193","Hs.632578"
"ENSG00000154305",1200.75835176657,-0.348904496930922,0.061430318477126,-5.67967911579099,1.34947667806895e-08,5.04530372434809e-08,"MIA3","375056","Hs.118474"
"ENSG00000177034",326.536226758493,-0.638118243184613,0.112352935984033,-5.67958672014856,1.35020580962641e-08,5.04674948574031e-08,"MTX3","345778","Hs.531418"
"ENSG00000212719",483.787786354662,-0.560391352509905,0.0986725783204659,-5.67930180855194,1.35245657334015e-08,5.05388057248659e-08,"C17orf51","339263","Hs.514016"
"ENSG00000070371",150.564559904319,-0.862684566265225,0.151945090843952,-5.67760736114342,1.36591797653579e-08,5.10288951538263e-08,"CLTCL1","8218","Hs.368266"
"ENSG00000053438",75.947488114449,1.29021593851338,0.22730256181727,5.67620500269854,1.3771572642712e-08,5.1435741917965e-08,"NNAT","4826","Hs.504703"
"ENSG00000040487",342.782082246276,0.62293856034756,0.109771532400623,5.67486439083384,1.38798564796747e-08,5.18270394723703e-08,"PQLC2","54896","Hs.647620"
"ENSG00000170275",3164.59585128601,0.255012700887705,0.0449519453128702,5.67300701032604,1.40312485504569e-08,5.2379063104517e-08,"CRTAP","10491","Hs.517888"
"ENSG00000196510",462.060735471766,-0.505449430539703,0.0891546778923717,-5.66935400910636,1.43336927226817e-08,5.3494546302072e-08,"ANAPC7","51434","Hs.719935"
"ENSG00000204160",698.135417147824,-0.431950745065228,0.0762184395779528,-5.66727352930714,1.45087631168216e-08,5.41342153963838e-08,"ZDHHC18","84243","Hs.523710"
"ENSG00000135446",1263.59160937664,0.333090515176801,0.0587770511370594,5.66701644150338,1.45305404752008e-08,5.42017477913209e-08,"CDK4","1019","Hs.95577"
"ENSG00000173272",294.509135786476,-0.606007425488508,0.106937912956226,-5.66690903848639,1.45396477556674e-08,5.42219961090654e-08,"MZT2A","653784","Hs.655067"
"ENSG00000175376",432.998628760827,0.532742357947803,0.0940128889404307,5.66669489632814,1.45578225749683e-08,5.4276040756358e-08,"EIF1AD","84285","Hs.425178"
"ENSG00000080189",752.071485178991,0.439006103951232,0.0774837369779866,5.665783828624,1.46353943190082e-08,5.4551452067158e-08,"SLC35C2","51006","Hs.593344"
"ENSG00000197070",256.915919542121,0.655064281962522,0.115678475051159,5.66280184513858,1.4892109701101e-08,5.54942889443302e-08,"ARRDC1","92714","Hs.12999"
"ENSG00000138496",105.329383677581,-1.04051071652311,0.183816918802964,-5.6605818620997,1.50860602248527e-08,5.62028199175628e-08,"PARP9","83666","Hs.518200"
"ENSG00000068796",652.409484798319,-0.45177167121486,0.079815693108396,-5.66018603135249,1.51208990667087e-08,5.63183751440873e-08,"KIF2A","3796","Hs.558351"
"ENSG00000122884",3598.58445620417,0.277705333369169,0.0490780916377318,5.65843789157576,1.52756976384161e-08,5.68805537632583e-08,"P4HA1","5033","Hs.500047"
"ENSG00000103876",540.890060534217,-0.481298603173784,0.0850918425904238,-5.65622495085033,1.54738633647119e-08,5.76038894339793e-08,"FAH","2184","Hs.73875"
"ENSG00000165501",117.57712217593,-0.974494596588864,0.172300360674708,-5.65578964996275,1.55131367726262e-08,5.773550751388e-08,"LRR1","122769","Hs.451090"
"ENSG00000034152",1873.76047615425,-0.303808093948801,0.0537184418586982,-5.655564149607,1.5533519756117e-08,5.77967720690866e-08,"MAP2K3","5606","Hs.514012"
"ENSG00000111907",43.1935246139796,-1.70106763337605,0.300813271918589,-5.65489555206999,1.55941073250945e-08,5.80075602617979e-08,"TPD52L1","7164","Hs.591347"
"ENSG00000186376",195.73232609132,0.753899689801599,0.133323762258861,5.6546535818411,1.56160909153335e-08,5.80746777467031e-08,"ZNF75D","7626","Hs.371717"
"ENSG00000104324",470.75172949812,0.511711460694072,0.0905268164134207,5.65259534100009,1.58043081561018e-08,5.87598117065157e-08,"CPQ","10404","Hs.156178"
"ENSG00000087074",1902.1162290777,0.313372741136985,0.055439904891605,5.6524761676573,1.58152732625734e-08,5.87857496453483e-08,"PPP1R15A","23645","Hs.631593"
"ENSG00000127241",242.844064831477,-0.74404114077057,0.131632833627725,-5.65239781189258,1.58224867807786e-08,5.87977332766301e-08,"MASP1","5648","Hs.89983"
"ENSG00000172318",100.576552712924,1.08031229106423,0.191198837081713,5.65020325203406,1.60258235055525e-08,5.95383379946641e-08,"B3GALT1","8708","Hs.735833"
"ENSG00000115762",3236.73199056362,0.252899100746764,0.044763864618905,5.64962616386696,1.60797135948123e-08,5.97234926815384e-08,"PLEKHB2","55041","Hs.469944"
"ENSG00000167733",84.6216406476633,1.20190164194196,0.212772008494219,5.64877706634338,1.61593247909847e-08,6.00040636859493e-08,"HSD11B1L","374875","Hs.631840"
"ENSG00000163882",385.837047836918,0.559688154049526,0.09916144392031,5.64421141849561,1.65940060883354e-08,6.16026351964452e-08,"POLR2H","5437","Hs.432574"
"ENSG00000144659",516.98862351292,0.47508409339442,0.0841780005764102,5.64380348952545,1.66333917729367e-08,6.17332984007909e-08,"SLC25A38","54977","Hs.369615"
"ENSG00000185000",351.230293558938,0.558078296139319,0.0988932592542611,5.64323898663773,1.66880445009733e-08,6.19205437702275e-08,"DGAT1","8694","Hs.521954"
"ENSG00000213722",864.89151154786,0.394802362084235,0.0699693433419195,5.64250489182031,1.67593772999895e-08,6.21695702610737e-08,"DDAH2","23564","Hs.247362"
"ENSG00000122877",90.7151540533704,1.13280834280973,0.200829132914683,5.64065744032752,1.69402090352638e-08,6.28245598293201e-08,"EGR2","1959","Hs.1395"
